ID,E04,Registration Status,Admissions Status,Matriculation Status,Attendance Status,Class Level,Total Credits Enrolled,County,School,Program,Degree,Major,Major_Desc,Program,Concentration,age,Housing,Ethnicity_ALL,BannerTerm,Residency
128025,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Atlantic,GENS,LIBA,BA,LIBA,Liberal Studies,LIBA,SOBL,21,,Caucasian or White,202320,R
128030,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Hudson,ARHU,COMM,BA,COMM,Communication Studies,COMM,PRAD,21,,Caucasian or White,202320,R
128034,Female,Continuing,Regular,Degree-Seeking,FT,Junior,17,Burlington,BUSN,CSCI,BS,CSCI,Computer Science,CSCI,GENE,21,Y,Asian,202320,R
128058,Female,Continuing,Regular,Degree-Seeking,FT,Junior,18,Camden,SOBL,PSYC-BA,BA,PSYC,Psychology,PSYC-BA,MHLT,21,,Caucasian or White,202320,R
128060,Female,Continuing,Regular,Degree-Seeking,FT,Junior,20,Bergen,SOBL,CRIM,BA,CRIM,Criminal Justice,CRIM,FORE,21,,Asian,202320,R
128071,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Camden,SOBL,PSYC-BA,BA,PSYC,Psychology,PSYC-BA,FPSY,21,Y,Hispanic or Latino,202320,R
128076,Female,Continuing,Regular,Degree-Seeking,FT,Junior,20,Middlesex,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,CMDS,21,,Caucasian or White,202320,R
128079,Female,Continuing,Regular,Degree-Seeking,FT,Junior,17,Atlantic,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,PRPT,21,,Asian,202320,R
128082,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Burlington,SOBL,PSYC-BA,BA,PSYC,Psychology,PSYC-BA,MHLT,22,,Caucasian or White,202320,R
128083,Female,Continuing,Regular,Degree-Seeking,FT,Junior,17,Monmouth,NAMS,BIOL-BS,BS,BIOL,Biology,BIOL-BS,PROF,21,Y,Caucasian or White,202320,R
128093,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Atlantic,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,GENE,21,,Caucasian or White,202320,R
128099,Female,Continuing,Regular,Degree-Seeking,FT,Junior,14,Atlantic,NAMS,BIOL-BA,BA,BIOL,Biology,BIOL-BA,GENE,22,,Unknown or Not Specified,202320,R
128104,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Atlantic,BUSN,BUSN-BS,BS,BSNS,Business Studies,BUSN-BS,FIN,21,,Caucasian or White,202320,R
128108,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Monmouth,SOBL,PSYC-BA,BA,PSYC,Psychology,PSYC-BA,GENE,22,Y,Caucasian or White,202320,R
128115,Female,Continuing,Regular,Degree-Seeking,FT,Junior,12,Hunterdon,SOBL,CRIM,BA,CRIM,Criminal Justice,CRIM,HOME,21,Y,Caucasian or White,202320,R
128122,Female,Continuing,Regular,Degree-Seeking,FT,Junior,20,Ocean,GENS,LIBA,BA,LIBA,Liberal Studies,LIBA,ELEM,22,,Caucasian or White,202320,R
128127,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Atlantic,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,GENE,21,,Asian,202320,R
128132,Female,Continuing,Regular,Degree-Seeking,FT,Junior,17,Mercer,ARHU,COMM,BA,COMM,Communication Studies,COMM,PRAD,21,Y,Caucasian or White,202320,R
128135,Female,Continuing,Regular,Degree-Seeking,FT,Junior,20,Gloucester,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,GENE,21,,Caucasian or White,202320,R
128143,Female,Continuing,Regular,Degree-Seeking,FT,Junior,20,Monmouth,SOBL,PSYC-BS,BS,PSYC,Psychology,PSYC-BS,MHLT,21,Y,Caucasian or White,202320,R
128159,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Monmouth,SOBL,CRIM,BA,CRIM,Criminal Justice,CRIM,FPSY,22,,Caucasian or White,202320,R
128162,Female,Continuing,Regular,Degree-Seeking,FT,Junior,13,Atlantic,GENS,LIBA,BA,LIBA,Liberal Studies,LIBA,ECED,21,,Caucasian or White,202320,R
128163,Female,Continuing,Regular,Degree-Seeking,FT,Junior,18,Burlington,ARHU,HIST,BA,HIST,Historical Studies,HIST,EDUC,22,Y,Caucasian or White,202320,R
128167,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Essex,ARHU,ARTV-BFA,BFA,ARTV,Visual Arts,ARTV-BFA,VCOM,21,,Asian,202320,R
128177,Female,Continuing,Regular,Degree-Seeking,FT,Junior,20,Middlesex,SOBL,PSYC-BA,BA,PSYC,Psychology,PSYC-BA,MHLT,21,,Caucasian or White,202320,R
128179,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Atlantic,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,PROT,21,Y,Caucasian or White,202320,R
128180,Female,Continuing,Regular,Degree-Seeking,FT,Junior,20,Ocean,SOBL,PSYC-BA,BA,PSYC,Psychology,PSYC-BA,MHLT,21,Y,Caucasian or White,202320,R
128181,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Mercer,SOBL,CRIM,BA,CRIM,Criminal Justice,CRIM,GENE,21,,Caucasian or White,202320,R
128196,Female,Continuing,Regular,Degree-Seeking,FT,Junior,20,Gloucester,BUSN,BUSN-BS,BS,BSNS,Business Studies,BUSN-BS,FIN,21,,Caucasian or White,202320,R
128205,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Ocean,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,GENE,21,Y,More Than 1 Race,202320,R
128206,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Atlantic,BUSN,CSCI,BS,CSCI,Computer Science,CSCI,GENE,21,,Asian,202320,R
128212,Female,Continuing,Regular,Degree-Seeking,FT,Junior,20,Not NJ Resident,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,GENE,21,,Caucasian or White,202320,N
128230,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Monmouth,BUSN,CSCI,BS,CSCI,Computer Science,CSCI,GENE,20,Y,Black or African American,202320,R
128232,Female,Continuing,Regular,Degree-Seeking,FT,Junior,14,Atlantic,NAMS,BIOL-BS,BS,BIOL,Biology,BIOL-BS,GENE,20,Y,Hispanic or Latino,202320,N
128244,Female,Continuing,Regular,Degree-Seeking,FT,Junior,13,Not NJ Resident,NAMS,MARS-BS,BS,MARS,Marine Science,MARS-BS,MBIO,21,Y,Caucasian or White,202320,N
128249,Female,Continuing,Regular,Degree-Seeking,FT,Junior,17,Not NJ Resident,NAMS,MARS-BS,BS,MARS,Marine Science,MARS-BS,MBIO,21,Y,Caucasian or White,202320,N
128256,Female,Continuing,Regular,Degree-Seeking,FT,Junior,20,Ocean,SOBL,POLS,BA,POLS,Political Science,POLS,PREL,21,,Caucasian or White,202320,R
128267,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Monmouth,SOBL,PSYC-BA,BA,PSYC,Psychology,PSYC-BA,MHLT,21,Y,Caucasian or White,202320,R
128270,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Atlantic,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,GENE,21,Y,Caucasian or White,202320,R
128275,Female,Continuing,Regular,Degree-Seeking,FT,Junior,20,Passaic,BUSN,HTEM,BS,HTEM,Hospitality Tourism Event Mgmt,HTEM,GENE,21,,Caucasian or White,202320,R
128287,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Middlesex,NAMS,CHEM-BS,BS,CHEM,Chemistry,CHEM-BS,AMCS,21,Y,Hispanic or Latino,202320,R
128301,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Atlantic,GENS,LIBA,BA,LIBA,Liberal Studies,LIBA,GENE,21,,Hispanic or Latino,202320,R
128302,Female,Continuing,Regular,Degree-Seeking,FT,Junior,12,Burlington,BUSN,BUSN-BS,BS,BSNS,Business Studies,BUSN-BS,MKTG,21,Y,Caucasian or White,202320,R
128317,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Not NJ Resident,SOBL,SOCY,BA,SOCY,Sociology & Anthropology,SOCY,GENE,22,Y,Caucasian or White,202320,N
128320,Female,Continuing,Regular,Degree-Seeking,FT,Junior,20,Ocean,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,PROT,22,Y,Asian,202320,R
128322,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Ocean,SOBL,CRIM,BA,CRIM,Criminal Justice,CRIM,GENE,21,Y,Caucasian or White,202320,R
128326,Female,Continuing,Regular,Degree-Seeking,FT,Junior,20,Burlington,BUSN,BUSN-BS,BS,BSNS,Business Studies,BUSN-BS,MKTG,21,,Hispanic or Latino,202320,R
128328,Female,Continuing,Regular,Degree-Seeking,FT,Junior,20,Camden,ARHU,ARTS,BA,ARTS,Studies in the Arts,ARTS,PDST,21,,Caucasian or White,202320,R
128334,Female,Continuing,Regular,Degree-Seeking,FT,Junior,20,Mercer,SOBL,POLS,BA,POLS,Political Science,POLS,EDUC,21,,Black or African American,202320,R
128353,Female,Continuing,Regular,Degree-Seeking,FT,Junior,14,Atlantic,GENS,LIBA,BA,LIBA,Liberal Studies,LIBA,ECED,22,,Hispanic or Latino,202320,R
128359,Female,Continuing,Regular,Degree-Seeking,FT,Junior,20,Burlington,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,PROT,21,Y,Caucasian or White,202320,R
128372,Female,Continuing,Regular,Degree-Seeking,FT,Junior,20,Hudson,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,GENE,21,Y,Hispanic or Latino,202320,R
128375,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Middlesex,ARHU,ARTV-BFA,BFA,ARTV,Visual Arts,ARTV-BFA,VCOM,21,Y,More Than 1 Race,202320,R
128385,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Bergen,NAMS,MATH-BA,BA,MATH,Mathematics,MATH-BA,EDUC,21,,Asian,202320,R
128387,Female,Continuing,Regular,Degree-Seeking,FT,Junior,21,Salem,HLTH,EXSC-BS,BS,EXSC,Exercise Science,EXSC-BS,GENE,21,,Black or African American,202320,R
128390,Female,Continuing,Regular,Degree-Seeking,FT,Junior,13,Passaic,ARHU,ARTS,BA,ARTS,Studies in the Arts,ARTS,PDST,21,Y,Caucasian or White,202320,R
128405,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Passaic,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,GENE,21,Y,Hispanic or Latino,202320,R
128420,Female,Continuing,Regular,Degree-Seeking,FT,Junior,17,Gloucester,NAMS,MARS-BS,BS,MARS,Marine Science,MARS-BS,MBIO,21,,Caucasian or White,202320,R
128422,Female,Continuing,Regular,Degree-Seeking,FT,Junior,14,Cape May,HLTH,NURSING-PREL,BSN,NRS4,"Nursing, Pre-Licensure",NURSING-PREL,GENE,21,,Caucasian or White,202320,R
128423,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Atlantic,GENS,LIBA,BA,LIBA,Liberal Studies,LIBA,ECED,21,,Caucasian or White,202320,R
128424,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Ocean,SOBL,PSYC-BA,BA,PSYC,Psychology,PSYC-BA,MHLT,21,Y,Black or African American,202320,R
128429,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Burlington,BUSN,BUSN-BA,BA,BSNS,Business Studies,BUSN-BA,GENE,21,,Hispanic or Latino,202320,R
128432,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Atlantic,ARHU,LITT,BA,LITT,Literature,LITT,LIST,21,,Caucasian or White,202320,R
128435,Female,Continuing,Regular,Degree-Seeking,FT,Junior,12,Bergen,NAMS,PHYS-BS,BS,PHYS,Applied Physics,PHYS-BS,GENE,22,,Caucasian or White,202320,R
128436,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Camden,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,GENE,23,Y,Caucasian or White,202320,R
128457,Female,Continuing,Regular,Degree-Seeking,FT,Junior,21,Morris,NAMS,MARS-BS,BS,MARS,Marine Science,MARS-BS,MBIO,21,,Caucasian or White,202320,R
128458,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Camden,SOBL,CRIM,BA,CRIM,Criminal Justice,CRIM,GENE,22,,Caucasian or White,202320,R
128462,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Middlesex,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,GENE,22,,Caucasian or White,202320,R
128482,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Essex,SOBL,CRIM,BA,CRIM,Criminal Justice,CRIM,GENE,21,Y,Black or African American,202320,R
128487,Female,Continuing,Regular,Degree-Seeking,FT,Junior,13,Camden,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,PRPT,22,,Caucasian or White,202320,R
128505,Female,Continuing,Regular,Degree-Seeking,FT,Junior,20,Camden,ARHU,LCST,BA,LCST,Languages and Culture Studies,LCST,CLSA,21,Y,Caucasian or White,202320,R
128549,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Cape May,SOBL,CRIM,BA,CRIM,Criminal Justice,CRIM,GENE,22,Y,Unknown or Not Specified,202320,R
128559,Female,Continuing,Regular,Degree-Seeking,FT,Junior,20,Ocean,BUSN,BUSN-BS,BS,BSNS,Business Studies,BUSN-BS,MGMT,21,,Hispanic or Latino,202320,R
128573,Female,Continuing,Regular,Degree-Seeking,FT,Junior,12,Atlantic,SOBL,PSYC-BA,BA,PSYC,Psychology,PSYC-BA,MHLT,22,,Hispanic or Latino,202320,R
128613,Female,Continuing,Regular,Degree-Seeking,FT,Junior,18,Atlantic,NAMS,BIOL-BS,BS,BIOL,Biology,BIOL-BS,PRPT,22,,Caucasian or White,202320,R
128620,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Ocean,NAMS,BIOL-BA,BA,BIOL,Biology,BIOL-BA,GENE,21,Y,Caucasian or White,202320,R
128626,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Atlantic,SOBL,POLS,BA,POLS,Political Science,POLS,INAF,20,,Caucasian or White,202320,R
128627,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Warren,BUSN,BUSN-BS,BS,BSNS,Business Studies,BUSN-BS,MKTG,20,Y,Caucasian or White,202320,R
128634,Female,Continuing,Regular,Degree-Seeking,FT,Junior,17,Camden,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,GENE,20,Y,Caucasian or White,202320,R
128653,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Atlantic,GENS,LIBA,BA,LIBA,Liberal Studies,LIBA,ELEM,27,,Hispanic or Latino,202320,R
128700,Female,Continuing,Regular,Degree-Seeking,FT,Junior,18,Morris,HLTH,NURSING-PREL,BSN,NRS4,"Nursing, Pre-Licensure",NURSING-PREL,GENE,21,Y,Caucasian or White,202320,R
128702,Female,Continuing,Regular,Degree-Seeking,FT,Junior,12,Gloucester,SOBL,CRIM,BA,CRIM,Criminal Justice,CRIM,FPSY,20,,Caucasian or White,202320,R
128707,Female,Continuing,Regular,Degree-Seeking,FT,Junior,20,Camden,SOBL,CRIM,BA,CRIM,Criminal Justice,CRIM,FORE,20,,Hispanic or Latino,202320,R
128711,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Cape May,BUSN,BUSN-BS,BS,BSNS,Business Studies,BUSN-BS,MMKT,20,,Caucasian or White,202320,R
128734,Female,Continuing,Regular,Degree-Seeking,FT,Junior,20,Bergen,ARHU,HIST,BA,HIST,Historical Studies,HIST,GENE,20,Y,Caucasian or White,202320,R
128751,Female,Continuing,Regular,Degree-Seeking,FT,Junior,20,Camden,SOBL,PSYC-BA,BA,PSYC,Psychology,PSYC-BA,MHLT,21,Y,Caucasian or White,202320,R
128780,Female,Continuing,Regular,Degree-Seeking,FT,Junior,20,Gloucester,BUSN,HTEM,BS,HTEM,Hospitality Tourism Event Mgmt,HTEM,MHTM,20,Y,More Than 1 Race,202320,R
128808,Female,Continuing,Regular,Degree-Seeking,FT,Junior,17,Ocean,GENS,LIBA,BA,LIBA,Liberal Studies,LIBA,ELEM,20,,Caucasian or White,202320,R
128816,Female,Continuing,Regular,Degree-Seeking,FT,Junior,18,Atlantic,GENS,LIBA,BA,LIBA,Liberal Studies,LIBA,ELEM,21,,Caucasian or White,202320,R
128824,Female,Continuing,Regular,Degree-Seeking,FT,Junior,21,Not NJ Resident,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,PRPT,21,,Caucasian or White,202320,N
128828,Female,Continuing,Regular,Degree-Seeking,FT,Junior,21,Atlantic,NAMS,MATH-BS,BS,MATH,Mathematics,MATH-BS,ENGN,21,,Asian,202320,R
128832,Female,Continuing,Regular,Degree-Seeking,FT,Junior,17,Cape May,NAMS,MARS-BS,BS,MARS,Marine Science,MARS-BS,MBIO,20,Y,Caucasian or White,202320,N
128837,Female,Continuing,Regular,Degree-Seeking,FT,Junior,20,Cape May,SOBL,ECON,BA,ECON,Economics,ECON,EPLW,18,,Caucasian or White,202320,R
128846,Female,Continuing,Regular,Degree-Seeking,FT,Junior,17,Camden,GENS,LIBA,BA,LIBA,Liberal Studies,LIBA,ELEM,20,Y,Caucasian or White,202320,R
128850,Female,Continuing,Regular,Degree-Seeking,FT,Junior,20,Not NJ Resident,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,MSPA,20,Y,Asian,202320,N
128860,Female,Continuing,Regular,Degree-Seeking,FT,Junior,21,Ocean,GENS,LIBA,BA,LIBA,Liberal Studies,LIBA,ELEM,21,Y,Hispanic or Latino,202320,R
128874,Female,Continuing,Regular,Degree-Seeking,FT,Junior,20,Camden,BUSN,BUSN-BS,BS,BSNS,Business Studies,BUSN-BS,MKTG,20,Y,Caucasian or White,202320,R
128875,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Ocean,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,PROT,20,,Hispanic or Latino,202320,R
128895,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Not NJ Resident,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,CMDS,20,,Caucasian or White,202320,N
128908,Female,Continuing,Regular,Degree-Seeking,FT,Junior,20,Atlantic,SOBL,PSYC-BA,BA,PSYC,Psychology,PSYC-BA,MHLT,20,,Caucasian or White,202320,R
128909,Female,Continuing,Regular,Degree-Seeking,FT,Junior,18,Warren,HLTH,NURSING-PREL,BSN,NRS4,"Nursing, Pre-Licensure",NURSING-PREL,GENE,20,Y,Hispanic or Latino,202320,R
128922,Female,Continuing,Regular,Degree-Seeking,FT,Junior,17,Atlantic,NAMS,BCMB,BS,BCMB,Biochemistry Molecular Biology,BCMB,GENE,18,,More Than 1 Race,202320,R
128928,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Morris,SOBL,CRIM,BA,CRIM,Criminal Justice,CRIM,GENE,20,Y,Hispanic or Latino,202320,R
128935,Female,Continuing,Regular,Degree-Seeking,FT,Junior,20,Not NJ Resident,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,GENE,21,Y,Caucasian or White,202320,N
128945,Female,Continuing,Regular,Degree-Seeking,FT,Junior,20,Salem,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,CMDS,20,Y,Caucasian or White,202320,R
128947,Female,Continuing,Regular,Degree-Seeking,FT,Junior,20,Union,SOBL,POLS,BA,POLS,Political Science,POLS,PREL,20,Y,Black or African American,202320,R
128953,Female,Continuing,Regular,Degree-Seeking,FT,Junior,19,Bergen,NAMS,BIOL-BS,BS,BIOL,Biology,BIOL-BS,PROF,20,Y,Caucasian or White,202320,R
128961,Female,Continuing,Regular,Degree-Seeking,FT,Junior,20,Gloucester,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,MSPA,21,Y,Unknown or Not Specified,202320,R
128982,Female,Continuing,Regular,Degree-Seeking,FT,Junior,18,Gloucester,HLTH,NURSING-PREL,BSN,NRS4,"Nursing, Pre-Licensure",NURSING-PREL,GENE,20,Y,Caucasian or White,202320,R
128990,Female,Continuing,Regular,Degree-Seeking,FT,Junior,17,Ocean,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,PRPT,20,,Caucasian or White,202320,R
128994,Female,Continuing,Regular,Degree-Seeking,FT,Junior,20,Morris,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,GENE,21,Y,Caucasian or White,202320,R
128995,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Monmouth,SOBL,PSYC-BA,BA,PSYC,Psychology,PSYC-BA,FPSY,20,Y,Caucasian or White,202320,R
129000,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Morris,ARHU,COMM,BA,COMM,Communication Studies,COMM,JRMS,20,,Caucasian or White,202320,R
129001,Female,Continuing,Regular,Degree-Seeking,FT,Junior,20,Atlantic,SOBL,POLS,BA,POLS,Political Science,POLS,INAF,20,,Caucasian or White,202320,R
129002,Female,Continuing,Regular,Degree-Seeking,FT,Junior,18,Monmouth,HLTH,NURSING-PREL,BSN,NRS4,"Nursing, Pre-Licensure",NURSING-PREL,GENE,20,Y,Caucasian or White,202320,R
129005,Female,Continuing,Regular,Degree-Seeking,FT,Junior,20,Atlantic,SOBL,CRIM,BA,CRIM,Criminal Justice,CRIM,DUAL,21,,Hispanic or Latino,202320,R
129010,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Not NJ Resident,BUSN,HTEM,BS,HTEM,Hospitality Tourism Event Mgmt,HTEM,GENE,21,Y,Caucasian or White,202320,N
129020,Female,Continuing,Regular,Degree-Seeking,FT,Junior,18,Atlantic,BUSN,CSCI,BS,CSCI,Computer Science,CSCI,GENE,21,,Asian,202320,R
129033,Female,Continuing,Regular,Degree-Seeking,FT,Junior,20,Atlantic,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,MSPA,20,Y,Caucasian or White,202320,R
129041,Female,Continuing,Regular,Degree-Seeking,FT,Junior,13,Ocean,ARHU,LITT,BA,LITT,Literature,LITT,EDSC,20,Y,Caucasian or White,202320,R
129045,Female,Continuing,Regular,Degree-Seeking,FT,Junior,20,Ocean,BUSN,HTEM,BS,HTEM,Hospitality Tourism Event Mgmt,HTEM,MHTM,20,Y,Caucasian or White,202320,R
129050,Female,Continuing,Regular,Degree-Seeking,FT,Junior,14,Atlantic,NAMS,BIOL-BS,BS,BIOL,Biology,BIOL-BS,PROF,20,,Caucasian or White,202320,R
129052,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Atlantic,SOBL,PSYC-BS,BS,PSYC,Psychology,PSYC-BS,MHLT,20,,More Than 1 Race,202320,R
129053,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Gloucester,SOBL,PSYC-BA,BA,PSYC,Psychology,PSYC-BA,MHLT,20,Y,Caucasian or White,202320,R
129065,Female,Continuing,Regular,Degree-Seeking,FT,Junior,18,Essex,HLTH,NURSING-PREL,BSN,NRS4,"Nursing, Pre-Licensure",NURSING-PREL,GENE,20,,Asian,202320,R
129080,Female,Continuing,Regular,Degree-Seeking,FT,Junior,17,Essex,HLTH,EXSC-BS,BS,EXSC,Exercise Science,EXSC-BS,GENE,20,Y,Hispanic or Latino,202320,R
129096,Female,Continuing,Regular,Degree-Seeking,FT,Junior,18,Atlantic,HLTH,NURSING-PREL,BSN,NRS4,"Nursing, Pre-Licensure",NURSING-PREL,GENE,20,,More Than 1 Race,202320,R
129100,Female,Continuing,Regular,Degree-Seeking,FT,Junior,19,Camden,NAMS,BIOL-BS,BS,BIOL,Biology,BIOL-BS,PROF,20,,Caucasian or White,202320,R
129101,Female,Continuing,Regular,Degree-Seeking,FT,Junior,17,Burlington,NAMS,MATH-BA,BA,MATH,Mathematics,MATH-BA,EDUC,20,Y,Caucasian or White,202320,R
129103,Female,Continuing,Regular,Degree-Seeking,FT,Junior,17,Burlington,NAMS,MARS-BS,BS,MARS,Marine Science,MARS-BS,MBIO,20,Y,Caucasian or White,202320,R
129104,Female,Continuing,Regular,Degree-Seeking,FT,Junior,17,Middlesex,NAMS,BIOL-BS,BS,BIOL,Biology,BIOL-BS,PRPT,20,Y,Caucasian or White,202320,R
129105,Female,Continuing,Regular,Degree-Seeking,FT,Junior,17,Atlantic,NAMS,MATH-BS,BS,MATH,Mathematics,MATH-BS,GENE,21,,Asian,202320,R
129115,Female,Continuing,Regular,Degree-Seeking,FT,Junior,18,Bergen,HLTH,NURSING-PREL,BSN,NRS4,"Nursing, Pre-Licensure",NURSING-PREL,GENE,21,Y,Asian,202320,R
129120,Female,Continuing,Regular,Degree-Seeking,FT,Junior,21,Not NJ Resident,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,GENE,21,Y,Caucasian or White,202320,N
129122,Female,Continuing,Regular,Degree-Seeking,FT,Junior,18,Ocean,HLTH,NURSING-PREL,BSN,NRS4,"Nursing, Pre-Licensure",NURSING-PREL,GENE,20,,Caucasian or White,202320,R
129130,Female,Continuing,Regular,Degree-Seeking,FT,Junior,18,Burlington,HLTH,NURSING-PREL,BSN,NRS4,"Nursing, Pre-Licensure",NURSING-PREL,GENE,21,,Caucasian or White,202320,R
129140,Female,Continuing,Regular,Degree-Seeking,FT,Junior,18,Burlington,HLTH,NURSING-PREL,BSN,NRS4,"Nursing, Pre-Licensure",NURSING-PREL,GENE,21,,Caucasian or White,202320,R
129156,Female,Continuing,Regular,Degree-Seeking,FT,Junior,20,Atlantic,ARHU,LITT,BA,LITT,Literature,LITT,LIST,20,Y,Caucasian or White,202320,R
129157,Female,Continuing,Regular,Degree-Seeking,FT,Junior,20,Ocean,ARHU,LITT,BA,LITT,Literature,LITT,EDSC,20,,Caucasian or White,202320,R
129180,Female,Continuing,Regular,Degree-Seeking,FT,Junior,20,Cumberland,GENS,LIBA,BA,LIBA,Liberal Studies,LIBA,ECED,21,Y,Caucasian or White,202320,R
129212,Female,Continuing,Regular,Degree-Seeking,FT,Junior,18,Cumberland,NAMS,DOUBLE-BS,BS,PHYS,Applied Physics,DOUBLE-BS,ENGN,20,Y,Caucasian or White,202320,R
129215,Female,Continuing,Regular,Degree-Seeking,FT,Junior,12,Gloucester,HLTH,NURSING-PREL,BSN,NRS4,"Nursing, Pre-Licensure",NURSING-PREL,GENE,20,Y,Hispanic or Latino,202320,R
129216,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Atlantic,NAMS,BIOL-BS,BS,BIOL,Biology,BIOL-BS,PROF,20,Y,Caucasian or White,202320,R
129219,Female,Continuing,Regular,Degree-Seeking,FT,Junior,20,Camden,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,MSPA,20,Y,Caucasian or White,202320,R
129265,Female,Continuing,Regular,Degree-Seeking,FT,Junior,18,Bergen,HLTH,NURSING-PREL,BSN,NRS4,"Nursing, Pre-Licensure",NURSING-PREL,GENE,20,Y,Caucasian or White,202320,R
129314,Female,Continuing,Regular,Degree-Seeking,FT,Junior,17,Not NJ Resident,NAMS,BCMB,BS,BCMB,Biochemistry Molecular Biology,BCMB,GENE,21,Y,Caucasian or White,202320,N
129341,Female,Continuing,Regular,Degree-Seeking,FT,Junior,16,Gloucester,BUSN,HTEM,BS,HTEM,Hospitality Tourism Event Mgmt,HTEM,GENE,20,Y,More Than 1 Race,202320,R
129368,Female,Continuing,Regular,Degree-Seeking,FT,Junior,20,Atlantic,ARHU,HIST,BA,HIST,Historical Studies,HIST,EDUC,21,,Hispanic or Latino,202320,R
